Case01 (Ts=312.231K Algorithm:I-LECTES)
wavelength      Lsur     Ldown  emis_est
  10.10615  11.45370   5.02984   0.93760
  10.13536  11.46523   5.06697   0.93760
  10.16473  11.47832   5.15045   0.93760
  10.19428  11.49211   5.26903   0.93760
  10.22399  11.51978   5.59424   0.95322
  10.25388  11.54559   5.92554   0.95322
  10.28395  11.54125   5.86684   0.95322
  10.31419  11.52397   5.62989   0.95322
  10.34461  11.51350   5.49398   0.95322
  10.37521  11.50030   5.37409   0.96108
  10.40599  11.48957   5.34007   0.96108
  10.43695  11.49035   5.51674   0.96108
  10.46810  11.48781   5.72470   0.96108
  10.49943  11.47265   5.74725   0.96108
  10.53095  11.46275   5.85345   0.96402
  10.56267  11.44721   5.89890   0.96402
  10.59457  11.41655   5.68102   0.96402
  10.62666  11.39198   5.56222   0.96402
  10.65895  11.36871   5.50503   0.96402
  10.69144  11.34520   5.47105   0.96367
  10.72413  11.32765   5.53929   0.96367
  10.75701  11.31005   5.65175   0.96367
  10.79010  11.29358   5.87491   0.96367
  10.82339  11.27971   6.16991   0.96367
  10.85689  11.25255   6.14184   0.96198
  10.89059  11.21389   5.85576   0.96198
  10.92450  11.18416   5.74606   0.96198
  10.95863  11.16735   5.94067   0.96198
  10.99297  11.15502   6.28661   0.96198
  11.02752  11.12922   6.21944   0.96260
  11.06230  11.09034   5.81609   0.96260
  11.09729  11.05837   5.67624   0.96260
  11.13250  11.03509   5.74651   0.96260
  11.16794  11.00950   5.77232   0.96260
  11.20360  10.98753   5.93388   0.96290
  11.23949  10.97338   6.31140   0.96290
  11.27562  10.95109   6.47749   0.96290
  11.31197  10.91704   6.34890   0.96290
  11.34856  10.88471   6.27251   0.96290
  11.38538  10.85407   6.18760   0.96408
  11.42245  10.82134   6.06704   0.96408
  11.45976  10.79530   6.16838   0.96408
  11.49731  10.76842   6.23535   0.96408
  11.53511  10.73636   6.24963   0.96408
  11.57316  10.70415   6.23897   0.96475
  11.61146  10.66980   6.07855   0.96475
  11.65001  10.64014   6.17469   0.96475
  11.68882  10.62295   6.77367   0.96475
  11.72789  10.60120   7.20495   0.96475
  11.76722  10.55684   6.81746   0.96547
  11.80681  10.50669   6.23600   0.96547
  11.84667  10.46924   6.16808   0.96547
  11.88680  10.44173   6.45981   0.96547
  11.92721  10.40760   6.46637   0.96547
  11.96789  10.36524   6.22368   0.96692
  12.00884  10.32637   6.12897   0.96692
  12.05008  10.29708   6.33335   0.96692
  12.09160  10.26741   6.58451   0.96692
  12.13341  10.22617   6.41335   0.96692
  12.17551  10.18477   6.13184   0.96916
  12.21790  10.15005   6.21094   0.96916
  12.26059  10.11994   6.57566   0.96916
  12.30357  10.08328   6.66862   0.96916
  12.34686  10.03494   6.59223   0.96916
  12.39045   9.98253   6.78670   0.95305
  12.43436   9.92714   6.96974   0.95305
  12.47857   9.87710   7.14179   0.95305
  12.52310   9.84174   7.53749   0.95305
  12.56794   9.80695   7.66414   0.95305
  12.61311   9.76160   7.17925   0.95211
  12.65861   9.70737   6.61133   0.95211
  12.70443   9.65534   6.63212   0.95211
  12.75059   9.60746   6.88847   0.95211
  12.79708   9.55775   6.84017   0.95211
  12.84391   9.52204   7.01972   0.95219
  12.89109   9.48698   7.09793   0.95219
  12.93861   9.44144   6.81650   0.95219
  12.98648   9.40360   6.83663   0.95219
  13.03471   9.36329   6.81639   0.95219
  13.08330   9.31755   6.64721   0.96087
  13.13225   9.27727   6.69144   0.96087
  13.18157   9.23874   6.89311   0.96087
  13.23126   9.20137   7.25446   0.96087
  13.28133   9.16140   7.46805   0.96087
  13.33177   9.11680   7.39488   0.96404
  13.38260   9.07284   7.41944   0.96404
  13.43382   9.02828   7.59232   0.96404
  13.48544   8.98252   7.67390   0.96404
  13.53744   8.93467   7.56600   0.96404
  13.58986   8.88453   7.42959   0.97295
  13.64268   8.83679   7.44333   0.97295
  13.69591   8.78983   7.49303   0.97295
  13.74955   8.73978   7.36742   0.97295
  13.80362   8.68691   7.23087   0.97295
  13.85812   8.63106   7.33659   0.97195
  13.91304   8.57967   7.44509   0.97195
  13.96840   8.53368   7.39184   0.97195

