Case01 (Ts=309.973K Algorithm:I-LECTES)
wavelength      Lsur     Ldown  emis_est
  10.10615  11.16202   5.42364   0.94454
  10.13536  11.16883   5.45946   0.94454
  10.16473  11.17608   5.53690   0.94454
  10.19428  11.18712   5.64502   0.94454
  10.22399  11.21062   5.94054   0.95874
  10.25388  11.23010   6.23750   0.95874
  10.28395  11.22280   6.18161   0.95874
  10.31419  11.20525   5.96889   0.95874
  10.34461  11.19343   5.84514   0.95874
  10.37521  11.17860   5.73504   0.96397
  10.40599  11.16563   5.70560   0.96397
  10.43695  11.16164   5.86531   0.96397
  10.46810  11.15533   6.04993   0.96397
  10.49943  11.13880   6.06668   0.96397
  10.53095  11.12587   6.15996   0.96397
  10.56267  11.10896   6.19782   0.96397
  10.59457  11.07908   5.99896   0.96397
  10.62666  11.05151   5.89059   0.96397
  10.65895  11.02623   5.83825   0.96397
  10.69144  11.00361   5.80675   0.96020
  10.72413  10.98320   5.86680   0.96020
  10.75701  10.96075   5.96590   0.96020
  10.79010  10.94020   6.16346   0.96020
  10.82339  10.92280   6.42493   0.96020
  10.85689  10.89571   6.39632   0.95472
  10.89059  10.85791   6.13727   0.95472
  10.92450  10.82688   6.03813   0.95472
  10.95863  10.80867   6.21221   0.95472
  10.99297  10.79433   6.51877   0.95472
  11.02752  10.76801   6.45747   0.95388
  11.06230  10.73252   6.09982   0.95388
  11.09729  10.70361   5.97311   0.95388
  11.13250  10.68093   6.03212   0.95388
  11.16794  10.65597   6.05494   0.95388
  11.20360  10.63330   6.19874   0.95155
  11.23949  10.61633   6.53304   0.95155
  11.27562  10.59281   6.67605   0.95155
  11.31197  10.55993   6.55763   0.95155
  11.34856  10.52786   6.48953   0.95155
  11.38538  10.49768   6.41479   0.95088
  11.42245  10.46767   6.30821   0.95088
  11.45976  10.44050   6.39735   0.95088
  11.49731  10.41121   6.45338   0.95088
  11.53511  10.38194   6.46199   0.95088
  11.57316  10.35334   6.45151   0.94980
  11.61146  10.32100   6.31164   0.94980
  11.65001  10.29223   6.39660   0.94980
  11.68882  10.27359   6.92274   0.94980
  11.72789  10.24921   7.29844   0.94980
  11.76722  10.20599   6.95369   0.94875
  11.80681  10.16173   6.44080   0.94875
  11.84667  10.12702   6.38099   0.94875
  11.88680  10.09739   6.63745   0.94875
  11.92721  10.06406   6.64197   0.94875
  11.96789  10.02575   6.42383   0.94912
  12.00884   9.98916   6.33689   0.94912
  12.05008   9.95814   6.51667   0.94912
  12.09160   9.92677   6.73351   0.94912
  12.13341   9.88781   6.57764   0.94912
  12.17551   9.85063   6.32694   0.95059
  12.21790   9.81960   6.39453   0.95059
  12.26059   9.79061   6.71018   0.95059
  12.30357   9.75586   6.78702   0.95059
  12.34686   9.71084   6.72171   0.95059
  12.39045   9.66186   6.89423   0.93029
  12.43436   9.61332   7.05238   0.93029
  12.47857   9.56914   7.20056   0.93029
  12.52310   9.53334   7.54517   0.93029
  12.56794   9.49875   7.65166   0.93029
  12.61311   9.45773   7.22473   0.93384
  12.65861   9.41002   6.72758   0.93384
  12.70443   9.36609   6.74400   0.93384
  12.75059   9.32332   6.96229   0.93384
  12.79708   9.27647   6.91747   0.93384
  12.84391   9.24249   7.07609   0.93397
  12.89109   9.20733   7.14196   0.93397
  12.93861   9.16322   6.89240   0.93397
  12.98648   9.12805   6.90910   0.93397
  13.03471   9.09135   6.89045   0.93397
  13.08330   9.04974   6.74144   0.94378
  13.13225   9.01169   6.77882   0.94378
  13.18157   8.97469   6.95323   0.94378
  13.23126   8.93963   7.26722   0.94378
  13.28133   8.90184   7.45030   0.94378
  13.33177   8.85732   7.38200   0.94170
  13.38260   8.81511   7.40291   0.94170
  13.43382   8.77734   7.55646   0.94170
  13.48544   8.73609   7.62763   0.94170
  13.53744   8.68882   7.52649   0.94170
  13.58986   8.64166   7.40111   0.95557
  13.64268   8.59853   7.41477   0.95557
  13.69591   8.55496   7.45806   0.95557
  13.74955   8.50814   7.34165   0.95557
  13.80362   8.45876   7.21776   0.95557
  13.85812   8.40895   7.31307   0.96083
  13.91304   8.36403   7.40812   0.96083
  13.96840   8.31983   7.35626   0.96083

