Case01 (Ts=311.803K Algorithm:I-LECTES)
wavelength      Lsur     Ldown  emis_est
  10.10615  11.41707   5.02984   0.94185
  10.13536  11.42688   5.06697   0.94185
  10.16473  11.44121   5.15045   0.94185
  10.19428  11.45474   5.26903   0.94185
  10.22399  11.47818   5.59424   0.95627
  10.25388  11.50050   5.92554   0.95627
  10.28395  11.49411   5.86684   0.95627
  10.31419  11.47457   5.62989   0.95627
  10.34461  11.46241   5.49398   0.95627
  10.37521  11.44908   5.37409   0.96285
  10.40599  11.43807   5.34007   0.96285
  10.43695  11.43609   5.51674   0.96285
  10.46810  11.43173   5.72470   0.96285
  10.49943  11.41691   5.74725   0.96285
  10.53095  11.40587   5.85345   0.96483
  10.56267  11.39057   5.89890   0.96483
  10.59457  11.35967   5.68102   0.96483
  10.62666  11.33167   5.56222   0.96483
  10.65895  11.30709   5.50503   0.96483
  10.69144  11.28234   5.47105   0.96287
  10.72413  11.26149   5.53929   0.96287
  10.75701  11.24343   5.65175   0.96287
  10.79010  11.22707   5.87491   0.96287
  10.82339  11.20981   6.16991   0.96287
  10.85689  11.18105   6.14184   0.95964
  10.89059  11.14324   5.85576   0.95964
  10.92450  11.11183   5.74606   0.95964
  10.95863  11.09292   5.94067   0.95964
  10.99297  11.08053   6.28661   0.95964
  11.02752  11.05466   6.21944   0.95974
  11.06230  11.01628   5.81609   0.95974
  11.09729  10.98479   5.67624   0.95974
  11.13250  10.96066   5.74651   0.95974
  11.16794  10.93633   5.77232   0.95974
  11.20360  10.91551   5.93388   0.95950
  11.23949  10.90026   6.31140   0.95950
  11.27562  10.87757   6.47749   0.95950
  11.31197  10.84375   6.34890   0.95950
  11.34856  10.81000   6.27251   0.95950
  11.38538  10.77696   6.18760   0.95952
  11.42245  10.74450   6.06704   0.95952
  11.45976  10.71878   6.16838   0.95952
  11.49731  10.69089   6.23535   0.95952
  11.53511  10.65927   6.24963   0.95952
  11.57316  10.62814   6.23897   0.95969
  11.61146  10.59370   6.07855   0.95969
  11.65001  10.56423   6.17469   0.95969
  11.68882  10.54808   6.77367   0.95969
  11.72789  10.52612   7.20495   0.95969
  11.76722  10.48136   6.81746   0.95968
  11.80681  10.43176   6.23600   0.95968
  11.84667  10.39309   6.16808   0.95968
  11.88680  10.36385   6.45981   0.95968
  11.92721  10.33115   6.46637   0.95968
  11.96789  10.28986   6.22368   0.96036
  12.00884  10.24924   6.12897   0.96036
  12.05008  10.21773   6.33335   0.96036
  12.09160  10.18874   6.58451   0.96036
  12.13341  10.15108   6.41335   0.96036
  12.17551  10.11087   6.13184   0.96249
  12.21790  10.07550   6.21094   0.96249
  12.26059  10.04556   6.57566   0.96249
  12.30357  10.00923   6.66862   0.96249
  12.34686   9.96192   6.59223   0.96249
  12.39045   9.91040   6.78670   0.94407
  12.43436   9.85476   6.96974   0.94407
  12.47857   9.80532   7.14179   0.94407
  12.52310   9.77075   7.53749   0.94407
  12.56794   9.73654   7.66414   0.94407
  12.61311   9.69283   7.17925   0.94523
  12.65861   9.64119   6.61133   0.94523
  12.70443   9.59207   6.63212   0.94523
  12.75059   9.54522   6.88847   0.94523
  12.79708   9.49435   6.84017   0.94523
  12.84391   9.45765   7.01972   0.94433
  12.89109   9.42276   7.09793   0.94433
  12.93861   9.37717   6.81650   0.94433
  12.98648   9.34040   6.83663   0.94433
  13.03471   9.30299   6.81639   0.94433
  13.08330   9.25943   6.64721   0.95440
  13.13225   9.22024   6.69144   0.95440
  13.18157   9.18227   6.89311   0.95440
  13.23126   9.14541   7.25446   0.95440
  13.28133   9.10583   7.46805   0.95440
  13.33177   9.05995   7.39488   0.95318
  13.38260   9.01549   7.41944   0.95318
  13.43382   8.97266   7.59232   0.95318
  13.48544   8.92711   7.67390   0.95318
  13.53744   8.87813   7.56600   0.95318
  13.58986   8.82800   7.42959   0.96138
  13.64268   8.78174   7.44333   0.96138
  13.69591   8.73738   7.49303   0.96138
  13.74955   8.68656   7.36742   0.96138
  13.80362   8.63197   7.23087   0.96138
  13.85812   8.58060   7.33659   0.96314
  13.91304   8.53383   7.44509   0.96314
  13.96840   8.48831   7.39184   0.96314

